StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q11,Q12,Q13,Q104,Q63,Q64,Q65,Q66,Q67,Q70,Q74,Q75,Q76,Q77,Q54,Q55,Q56,Q57,Q58,Q78,Q80,Q81,Q82,Q83,Q49,Q50,Q51,Q52,Q53,Q79,Q84,Q85,Q86,Q87,Q91,Q92,Q93,Q94,Q95,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q25,Q88,Q89
2019-03-29 11:24:50,2019-03-29 11:34:24,IP Address,73.43.61.230,100,574,True,2019-03-29 11:34:25,R_1lsfxOiSvJjJw3K,,,,,33.4678955078125,-84.480598449707,anonymous,EN,Yes,Yes,Yes,A3LMI7ZDFO8JHR,"Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Indian Cuisine, Rating 2.2★ Distance 0.2 miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Chinese Cuisine, Rating 2.6★ Distance 0.7 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Thai Cuisine, Rating 2.3★ Distance 0.7 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","Japanese Cuisine, Rating 2.4★ Distance 0.2 miles",Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ Distance 0.9 miles,Rating ★ ★ Distance 0.7 miles,Rating ★ ★ ★ Distance 0.4 miles,"Italian Cuisine, Rating 3.8★ Distance 0.4 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles",Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ Distance 0.2 miles,Rating ★ ★ ★ Distance 1.4 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ Distance 0.7 miles,"Chinese Cuisine, Rating 3.7★ Distance 0.8 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","American Cuisine, Rating 2.5★ Distance 0.3 miles","Chinese Cuisine, Rating 2.7★ Distance 0.4 miles","Japanese Cuisine, Rating 3.0★ Distance 0.4 miles",French,Chinese,American,Indian,Japanese,United States,United States,Male,25-34 years old,High school graduate (Grade 12 or GED certificate),"In full time work, permanent","30,001 - 40,000",Moderate,Black or African American,Single (never been married),30214,Yes,GMC YUKON
2019-03-29 11:30:38,2019-03-29 11:36:00,IP Address,68.63.164.6,100,322,True,2019-03-29 11:36:03,R_1intj7qlyGkXdXl,,,,,36.0054931640625,-83.9773025512695,anonymous,EN,Yes,Yes,Yes,A2UO3QJZNC2VOE,"Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles",Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles",Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 1.4 miles,"Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Japanese Cuisine, Rating 3.0★ Distance 0.4 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles",Chinese,Mexican,American,Italian,Greek,United States,United States,Male,25-34 years old,"Some college, associate degree, no 4-year degree","In full time work, permanent","30,001 - 40,000",Conservative,White,Single (never been married),37912,Yes,honda
2019-03-29 11:34:52,2019-03-29 11:43:50,IP Address,73.215.32.138,100,537,True,2019-03-29 11:43:50,R_31nMIGSFE2gq6ix,,,,,40.0086059570313,-74.7895965576172,anonymous,EN,Yes,Yes,Yes,A2MWAXV1YRK5GH,"Italian Cuisine, Rating 4.9★ Distance 3.0 miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Mexican Cuisine, Rating 3.2★ Distance 0.4 miles","Chinese Cuisine, Rating 2.6★ Distance 0.7 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"American Cuisine, Rating 4.2★ Distance 0.9 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","American Cuisine, Rating 2.3★ Distance 0.3 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ Distance 0.4 miles,"Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","American Cuisine, Rating 2.5★ Distance 0.3 miles",Italian,Mexican,American,Greek,French,United States,United States,Female,65-74 years old,"Post-graduate training or professional schooling after college (e.g., toward a master's Degree or Ph.D.; law or medical school)","In full time work, permanent","70,001 - 100,000",Very liberal,White,Divorced,8048,Yes,Honda HRV
2019-03-29 11:36:14,2019-03-29 11:43:59,IP Address,98.151.192.68,100,465,True,2019-03-29 11:44:00,R_2sHQFkwPixCyT5v,,,,,20.0081024169922,-155.705200195313,anonymous,EN,Yes,Yes,Yes,A5TI9UQEPLNWI,"Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ Distance 0.2 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,"Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles","American Cuisine, Rating 2.5★ Distance 0.3 miles",Thai,Indian,Chinese,Italian,Greek,United States,United States,Male,45-54 years old,"Post-graduate training or professional schooling after college (e.g., toward a master's Degree or Ph.D.; law or medical school)","In full time work, permanent","70,001 - 100,000",Liberal,White,Married,96740,Yes,subaru crossover
2019-03-29 11:37:45,2019-03-29 11:45:10,IP Address,108.20.46.81,100,445,True,2019-03-29 11:45:11,R_8oVyR6YxgSPyIMN,,,,,41.9049987792969,-71.1026000976563,anonymous,EN,Yes,Yes,Yes,A2HG1N3BVQO6I,"American Cuisine, Rating 5.0★ Distance 3.0 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles",Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ Distance 0.4 miles,"American Cuisine, Rating 4.2★ Distance 0.9 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles","American Cuisine, Rating 2.3★ Distance 0.3 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ Distance 0.4 miles,"Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles","American Cuisine, Rating 2.5★ Distance 0.3 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles",American,Italian,Chinese,Mexican,French,United States,United States,Female,55-64 years old,High school graduate (Grade 12 or GED certificate),"In full time work, permanent","20,001 - 30,000",Conservative,White,Married,2780,Yes,Mitsubishi Outlander
2019-03-29 11:38:29,2019-03-29 11:45:26,IP Address,68.58.151.2,100,416,True,2019-03-29 11:45:26,R_2amcEoBdq5Fw1NX,,,,,39.7902069091797,-85.8141021728516,anonymous,EN,Yes,Yes,Yes,A2BKLF1MNZ3L4X,"Indian Cuisine, Rating 2.2★ Distance 0.2 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","Chinese Cuisine, Rating 2.6★ Distance 0.7 miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Thai Cuisine, Rating 2.3★ Distance 0.7 miles","Japanese Cuisine, Rating 2.4★ Distance 0.2 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","Japanese Cuisine,  Rating 1.9★  Distance 0.1 miles","Indian Cuisine, Rating 1.2★ Distance 0.1 
 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Japanese Cuisine, Rating 3.0★ Distance 0.4 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles","Chinese Cuisine, Rating 2.7★ Distance 0.4 miles",Indian,Japanese,Chinese,Thai,Mexican,United States,United States,Female,35-44 years old,"Some college, associate degree, no 4-year degree",Unemployed,"Under 10,000",Liberal,White,Married,46140,Yes,Audi quatro a4
2019-03-29 11:38:03,2019-03-29 11:47:27,IP Address,52.205.4.209,100,563,True,2019-03-29 11:47:28,R_T2bUWGYEmi4uE0N,,,,,39.048095703125,-77.4728012084961,anonymous,EN,Yes,Yes,Yes,AVHZJ2HQJG3NB,"Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles",Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles",Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ Distance 0.4 miles,"Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Japanese Cuisine, Rating 3.0★ Distance 0.4 miles",Japanese,Chinese,Mexican,American,Thai,United States,United States,Male,35-44 years old,"College graduate (B.S., B.A., or other 4-year degree)","In full time work, permanent","150,001 or more",Conservative,Hispanic or Latino,Married,30144,Yes,2012 Nissan MAxima
2019-03-29 11:39:55,2019-03-29 11:47:54,IP Address,68.59.144.118,100,478,True,2019-03-29 11:47:55,R_3iOnQHMCMZCUlsr,,,,,35.4573974609375,-84.6043014526367,anonymous,EN,Yes,Yes,Yes,A3QC57KUVJP5EW,"Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles","Japanese Cuisine, Rating 2.4★ Distance 0.2 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,"Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ Distance 0.4 miles,"Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles","Japanese Cuisine, Rating 3.0★ Distance 0.4 miles",Japanese,Chinese,American,Thai,Italian,United States,United States,Male,25-34 years old,High school graduate (Grade 12 or GED certificate),"In part time work, permanent","10,000 - 20,000",Conservative,White,Single (never been married),37303,No,
2019-03-29 11:39:02,2019-03-29 11:49:03,IP Address,24.127.94.39,100,600,True,2019-03-29 11:49:04,R_viqPQfWgGjurccx,,,,,42.6428985595703,-83.3545989990234,anonymous,EN,Yes,Yes,Yes,AZNIEFUIVB2H0,"Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Mexican Cuisine, Rating 3.2★ Distance 0.4 miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 1.4 miles,"American Cuisine, Rating 4.2★ Distance 0.9 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles",Italian,Mexican,Chinese,American,Greek,United States,United States,Male,45-54 years old,"College graduate (B.S., B.A., or other 4-year degree)",Self-employed,"10,000 - 20,000",Liberal,White,Single (never been married),48328,Yes,Saturn 
2019-03-29 11:43:46,2019-03-29 11:49:13,IP Address,45.36.91.39,100,327,True,2019-03-29 11:49:14,R_3PYbiBvawj31KW6,,,,,36.0321960449219,-79.8588027954102,anonymous,EN,Yes,Yes,Yes,A150GMV1YQWWB3,"American Cuisine, Rating 5.0★ Distance 3.0 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Mexican Cuisine, Rating 3.2★ Distance 0.4 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Italian Cuisine,  Rating 1.3★  Distance 0.1 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Mexican Cuisine, Rating 3.7★ Distance 0.4 miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","American Cuisine,  Rating 1.9★  Distance 0.6miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"American Cuisine, Rating 4.2★ Distance 0.9 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles","Mexican Cuisine, Rating 3.7★ Distance 1.4 miles","American Cuisine, Rating 2.3★ Distance 0.3 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ Distance 0.4 miles,"Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","American Cuisine, Rating 2.5★ Distance 0.3 miles","American Cuisine, Rating 2.5★ Distance 0.3 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles",American,Italian,Mexican,Japanese,Chinese,United States,United States,Male,35-44 years old,High school graduate (Grade 12 or GED certificate),"In full time work, permanent","20,001 - 30,000",Liberal,White,Single (never been married),27407,Yes,2003 Town and Country
2019-03-29 11:46:04,2019-03-29 11:50:04,IP Address,24.44.208.56,100,239,True,2019-03-29 11:50:04,R_2CB0xSNKp7hGRtb,,,,,41.0343017578125,-74.0395965576172,anonymous,EN,Yes,Yes,Yes,A1GPZ5REMDQZ0L,"Japanese Cuisine, Rating 4.2★ Distance 0.7miles","American Cuisine, Rating 5.0★ Distance 3.0 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ Distance 0.4 miles,"Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles",Italian,Japanese,Spanish,Mexican,American,United States,United States,Male,25-34 years old,"College graduate (B.S., B.A., or other 4-year degree)","In full time work, permanent","40,001 - 50,000",Moderate,White,Single (never been married),7661,Yes,car
2019-03-29 11:46:33,2019-03-29 11:50:51,IP Address,136.33.51.78,100,258,True,2019-03-29 11:50:52,R_UMg7DqOy1O5irdf,,,,,39.0133056640625,-94.5915985107422,anonymous,EN,Yes,Yes,Yes,A1WRYUFOYFF8QO,"American Cuisine, Rating 5.0★ Distance 3.0 miles","Chinese Cuisine, Rating 4.4★ Distance 0.8 miles","Italian Cuisine, Rating 4.9★ Distance 3.0 miles","Japanese Cuisine, Rating 4.2★ Distance 0.7miles","Thai Cuisine, Rating 3.7★ Distance 1.4 miles","Chinese Cuisine, Rating 5.0★ Distance 1.5 miles","Indian Cuisine, Rating 4.7★ Distance 1.3 miles","Japanese Cuisine, Rating 4.5★ Distance 0.5 miles","American Cuisine, Rating 4.2★ Distance 0.9miles","Italian Cuisine, Rating 3.8★ Distance 1.4 miles",Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ Distance 0.4 miles,"Thai Cuisine, Rating 5.0★ Distance 2.7 miles","Japanese Cuisine, Rating 4.5★ Distance 1.1 miles","American Cuisine, Rating 4.2★ Distance 0.9 miles","Chinese Cuisine, Rating 4.2★ Distance 1.3 miles","Italian Cuisine, Rating 3.8★ Distance 0.4 miles",Rating ★ ★ ★ ★ ★ Distance 2.0 miles,Rating ★ ★ ★ ★ ★ Distance 1.1 miles,Rating ★ ★ ★ ★ Distance 0.8 miles,Rating ★ ★ ★ ★ Distance 0.7 miles,Rating ★ ★ ★ Distance 0.4 miles,"Italian Cuisine, Rating 5.0★ Distance 4.6 miles","Thai Cuisine, Rating 4.5★ Distance 1.1 miles","Japanese Cuisine, Rating 4.2★ Distance 1.3 miles","Mexican Cuisine, Rating 4.2★ Distance 1.2 miles","Chinese Cuisine, Rating 3.7★ Distance 0.8 miles",Japanese,Chinese,American,Mexican,Italian,United States,United States,Male,25-34 years old,"College graduate (B.S., B.A., or other 4-year degree)","In full time work, permanent","40,001 - 50,000",Liberal,White,Single (never been married),64110,Yes,Chevy Malibu
